x0000,y0000,x0001,y0001
0.000802816,-0.3309326172,0.000802816,0.2966308594
0.000806912,-0.3267822266,0.000806912,0.2971191406
0.0008110080,-0.3221435547,0.0008110080,0.2976074219
0.000815104,-0.3184814453,0.000815104,0.2980957031
0.0008192,-0.3151855469,0.0008192,0.2985839844
0.0008232960,-0.3116455078,0.0008232960,0.2990722656
0.0008273920,-0.3070068359,0.0008273920,0.2995605469
0.000831488,-0.3031005859,0.000831488,0.3000488281
0.0008355840,-0.3004150391,0.0008355840,0.3005371094
0.0008396800,-0.2989501953,0.0008396800,0.3010253906
0.000843776,-0.2966308594,0.000843776,0.3015136719
0.000847872,-0.2967529297,0.000847872,0.3020019531
0.0008519680,-0.2940673828,0.0008519680,0.3026123047
0.000856064,-0.2915039062,0.000856064,0.3029785156
0.00086016,-0.2864990234,0.00086016,0.3034667969
0.0008642560,-0.2836914062,0.0008642560,0.3040771484
0.0008683520,-0.2817382812,0.0008683520,0.3044433594
0.000872448,-0.2795410156,0.000872448,0.3049316406
0.000876544,-0.2752685547,0.000876544,0.3055419922
0.0008806400,-0.2703857422,0.0008806400,0.3060302734
0.000884736,-0.263671875,0.000884736,0.3063964844
0.000888832,-0.2578125,0.000888832,0.3070068359
0.0008929280,-0.2512207031,0.0008929280,0.3074951172
0.0008970240,-0.2468261719,0.0008970240,0.3078613281
0.00090112,-0.2429199219,0.00090112,0.3084716797
0.0009052160,-0.2373046875,0.0009052160,0.3089599609
0.0009093120,-0.2336425781,0.0009093120,0.3093261719
0.000913408,-0.2287597656,0.000913408,0.3099365234
0.000917504,-0.2237548828,0.000917504,0.3104248047
0.0009216000,-0.2197265625,0.0009216000,0.3109130859
0.000925696,-0.21484375,0.000925696,0.3114013672
0.000929792,-0.2094726562,0.000929792,0.3118896484
0.0009338880,-0.2061767578,0.0009338880,0.3123779297
0.0009379840,-0.2014160156,0.0009379840,0.3128662109
0.00094208,-0.19921875,0.00094208,0.3133544922
0.000946176,-0.1983642578,0.000946176,0.3138427734
0.0009502720,-0.1944580078,0.0009502720,0.3143310547
0.000954368,-0.1912841797,0.000954368,0.3148193359
0.000958464,-0.1889648438,0.000958464,0.3153076172
0.0009625600,-0.1853027344,0.0009625600,0.3157958984
0.0009666560,-0.1821289062,0.0009666560,0.3162841797
0.000970752,-0.1809082031,0.000970752,0.3167724609
0.0009748480,-0.1776123047,0.0009748480,0.3172607422
0.0009789440,-0.1735839844,0.0009789440,0.3177490234
0.00098304,-0.1707763672,0.00098304,0.3182373047
0.000987136,-0.166015625,0.000987136,0.3187255859
0.0009912320,-0.1618652344,0.0009912320,0.3192138672
0.000995328,-0.1596679688,0.000995328,0.3197021484
0.000999424,-0.15625,0.000999424,0.3201904297
0.0010035200,-0.1536865234,0.0010035200,0.3206787109
0.0010076160,-0.1489257812,0.0010076160,0.3212890625
0.001011712,-0.1442871094,0.001011712,0.3216552734
0.001015808,-0.1379394531,0.001015808,0.3221435547
0.0010199040,-0.1339111328,0.0010199040,0.3227539062
0.001024,-0.1297607422,0.001024,0.3231201172
0.001028096,-0.1239013672,0.001028096,0.3236083984
0.0010321920,-0.1207275391,0.0010321920,0.32421875
0.0010362880,-0.1164550781,0.0010362880,0.3247070312
0.001040384,-0.1151123047,0.001040384,0.3250732422
0.0010444800,-0.1101074219,0.0010444800,0.3256835938
0.0010485760,-0.1066894531,0.0010485760,0.326171875
0.001052672,-0.1037597656,0.001052672,0.3265380859
0.001056768,-0.0991210938,0.001056768,0.3271484375
0.0010608640,-0.0998535156,0.0010608640,0.3276367188
0.00106496,-0.0971679688,0.00106496,0.328125
0.001069056,-0.0942382812,0.001069056,0.3286132812
0.0010731520,-0.0882568359,0.0010731520,0.3291015625
0.0010772480,-0.0847167969,0.0010772480,0.3295898438
0.001081344,-0.0791015625,0.001081344,0.330078125
0.00108544,-0.0732421875,0.00108544,0.3305664062
0.0010895360,-0.0700683594,0.0010895360,0.3310546875
0.001093632,-0.0657958984,0.001093632,0.3315429688
0.001097728,-0.0629882812,0.001097728,0.33203125
0.0011018240,-0.0579833984,0.0011018240,0.3325195312
0.0011059200,-0.0532226562,0.0011059200,0.3330078125
0.001110016,-0.0480957031,0.001110016,0.3334960938
0.0011141120,-0.0445556641,0.0011141120,0.333984375
0.0011182080,-0.0382080078,0.0011182080,0.3344726562
0.001122304,-0.0333251953,0.001122304,0.3349609375
0.0011264,-0.0277099609,0.0011264,0.3354492188
0.0011304960,-0.0213623047,0.0011304960,0.3359375
0.001134592,-0.0167236328,0.001134592,0.3364257812
0.001138688,-0.0108642578,0.001138688,0.3369140625
0.0011427840,-0.0045166016,0.0011427840,0.3374023438
0.0011468800,0.0015869141,0.0011468800,0.337890625
0.001150976,0.0057373047,0.001150976,0.3383789062
0.001155072,0.0102539062,0.001155072,0.3388671875
0.0011591680,0.0153808594,0.0011591680,0.3393554688
0.001163264,0.0208740234,0.001163264,0.3399658203
0.00116736,0.0263671875,0.00116736,0.3403320312
0.0011714560,0.0311279297,0.0011714560,0.3408203125
0.0011755520,0.0357666016,0.0011755520,0.3414306641
0.001179648,0.0396728516,0.001179648,0.341796875
0.0011837440,0.0441894531,0.0011837440,0.3422851562
0.0011878400,0.0479736328,0.0011878400,0.3428955078
0.001191936,0.0522460938,0.001191936,0.3433837891
0.001196032,0.0555419922,0.001196032,0.34375
0.0012001280,0.0600585938,0.0012001280,0.3443603516
0.001204224,0.0656738281,0.001204224,0.3448486328
0.00120832,0.0687255859,0.00120832,0.3452148438
0.0012124160,0.0718994141,0.0012124160,0.3458251953
0.0012165120,0.0755615234,0.0012165120,0.3463134766
0.001220608,0.0791015625,0.001220608,0.3468017578
0.001224704,0.0825195312,0.001224704,0.3472900391
0.0012288000,0.0880126953,0.0012288000,0.3477783203
0.001232896,0.0930175781,0.001232896,0.3482666016
0.001236992,0.0964355469,0.001236992,0.3487548828
0.0012410880,0.1011962891,0.0012410880,0.3492431641
0.0012451840,0.1055908203,0.0012451840,0.3497314453
0.00124928,0.1107177734,0.00124928,0.3502197266
0.0012533760,0.1134033203,0.0012533760,0.3507080078
0.0012574720,0.1170654297,0.0012574720,0.3511962891
0.001261568,0.1202392578,0.001261568,0.3516845703
0.001265664,0.125,0.001265664,0.3521728516
0.0012697600,0.1263427734,0.0012697600,0.3526611328
0.001273856,0.1297607422,0.001273856,0.3531494141
0.001277952,0.1345214844,0.001277952,0.3536376953
0.0012820480,0.1356201172,0.0012820480,0.3541259766
0.0012861440,0.1395263672,0.0012861440,0.3546142578
0.00129024,0.1411132812,0.00129024,0.3551025391
0.001294336,0.1457519531,0.001294336,0.3555908203
0.0012984320,0.1496582031,0.0012984320,0.3560791016
0.001302528,0.1535644531,0.001302528,0.3565673828
0.001306624,0.15625,0.001306624,0.3570556641
0.0013107200,0.1599121094,0.0013107200,0.3575439453
0.0013148160,0.1638183594,0.0013148160,0.3580322266
0.001318912,0.1654052734,0.001318912,0.3585205078
0.0013230080,0.1691894531,0.0013230080,0.3590087891
0.0013271040,0.1741943359,0.0013271040,0.3594970703
0.0013312,0.1773681641,0.0013312,0.3599853516
0.001335296,0.1807861328,0.001335296,0.3604736328
0.0013393920,0.1837158203,0.0013393920,0.3609619141
0.001343488,0.1892089844,0.001343488,0.3614501953
0.001347584,0.1949462891,0.001347584,0.3620605469
0.0013516800,0.1987304688,0.0013516800,0.3624267578
0.0013557760,0.2034912109,0.0013557760,0.3629150391
0.001359872,0.2084960938,0.001359872,0.3635253906
0.0013639680,0.2136230469,0.0013639680,0.3638916016
0.0013680640,0.2182617188,0.0013680640,0.3643798828
0.00137216,0.2222900391,0.00137216,0.3649902344
0.001376256,0.2275390625,0.001376256,0.3654785156
0.0013803520,0.2319335938,0.0013803520,0.3658447266
0.0013844480,0.2353515625,0.0013844480,0.3664550781
0.001388544,0.2407226562,0.001388544,0.3669433594
0.0013926400,0.2446289062,0.0013926400,0.3673095703
0.0013967360,0.2496337891,0.0013967360,0.3679199219
0.001400832,0.25390625,0.001400832,0.3684082031
0.001404928,0.2591552734,0.001404928,0.3688964844
0.0014090240,0.2642822266,0.0014090240,0.3693847656
0.00141312,0.2680664062,0.00141312,0.3698730469
0.001417216,0.2731933594,0.001417216,0.3703613281
0.0014213120,0.2778320312,0.0014213120,0.3708496094
0.0014254080,0.2823486328,0.0014254080,0.3713378906
0.001429504,0.2863769531,0.001429504,0.3718261719
0.0014336000,0.2906494141,0.0014336000,0.3723144531
0.0014376960,0.2941894531,0.0014376960,0.3728027344
0.001441792,0.3002929688,0.001441792,0.3732910156
0.001445888,0.3040771484,0.001445888,0.3737792969
0.0014499840,0.3082275391,0.0014499840,0.3742675781
0.0014540800,0.3138427734,0.0014540800,0.3747558594
0.001458176,0.31640625,0.001458176,0.3752441406
0.0014622720,0.3200683594,0.0014622720,0.3757324219
0.0014663680,0.3232421875,0.0014663680,0.3762207031
0.001470464,0.3283691406,0.001470464,0.3767089844
0.00147456,0.3323974609,0.00147456,0.3771972656
0.0014786560,0.3363037109,0.0014786560,0.3776855469
0.001482752,0.3372802734,0.001482752,0.3781738281
0.001486848,0.3391113281,0.001486848,0.3786621094
0.0014909440,0.3402099609,0.0014909440,0.3791503906
0.0014950400,0.3410644531,0.0014950400,0.3796386719
0.001499136,0.3425292969,0.001499136,0.3801269531
0.0015032320,0.3442382812,0.0015032320,0.3807373047
0.0015073280,0.3488769531,0.0015073280,0.3811035156
0.001511424,0.3527832031,0.001511424,0.3815917969
0.00151552,0.3565673828,0.00151552,0.3822021484
0.0015196160,0.3596191406,0.0015196160,0.3825683594
0.0015237120,0.3658447266,0.0015237120,0.3830566406
0.001527808,0.369140625,0.001527808,0.3836669922
0.0015319040,0.3739013672,0.0015319040,0.3841552734
0.0015360000,0.3792724609,0.0015360000,0.3845214844
0.001540096,0.3833007812,0.001540096,0.3851318359
0.001544192,0.3883056641,0.001544192,0.3856201172
0.0015482880,0.3920898438,0.0015482880,0.3859863281
0.001552384,0.396484375,0.001552384,0.3865966797
0.00155648,0.4005126953,0.00155648,0.3870849609
0.0015605760,0.4030761719,0.0015605760,0.3875732422
0.0015646720,0.4061279297,0.0015646720,0.3880615234
0.001568768,0.4099121094,0.001568768,0.3885498047
0.0015728640,0.4130859375,0.0015728640,0.3890380859
0.0015769600,0.4174804688,0.0015769600,0.3895263672
0.001581056,0.4213867188,0.001581056,0.3900146484
0.001585152,0.4252929688,0.001585152,0.3905029297
0.0015892480,0.4294433594,0.0015892480,0.3909912109
0.0015933440,0.4298095703,0.0015933440,0.3914794922
0.00159744,0.4345703125,0.00159744,0.3919677734
0.0016015360,0.4376220703,0.0016015360,0.3924560547
0.0016056320,0.4410400391,0.0016056320,0.3929443359
0.001609728,0.4431152344,0.001609728,0.3934326172
0.001613824,0.4439697266,0.001613824,0.3939208984
0.0016179200,0.4488525391,0.0016179200,0.3944091797
0.001622016,0.4522705078,0.001622016,0.3948974609
0.001626112,0.4582519531,0.001626112,0.3953857422
0.0016302080,0.4614257812,0.0016302080,0.3958740234
0.0016343040,0.4650878906,0.0016343040,0.3963623047
0.0016384,0.4710693359,0.0016384,0.3968505859
0.0016424960,0.4744873047,0.0016424960,0.3973388672
0.0016465920,0.4786376953,0.0016465920,0.3978271484
0.001650688,0.4849853516,0.001650688,0.3983154297
0.001654784,0.4909667969,0.001654784,0.3988037109
0.0016588800,0.4957275391,0.0016588800,0.3994140625
0.0016629760,0.5020751953,0.0016629760,0.3997802734
0.001667072,0.5064697266,0.001667072,0.4002685547
0.0016711680,0.509765625,0.0016711680,0.4008789062
0.0016752640,0.5131835938,0.0016752640,0.4012451172
0.00167936,0.5169677734,0.00167936,0.4017333984
0.001683456,0.5191650391,0.001683456,0.40234375
0.0016875520,0.5209960938,0.0016875520,0.4028320312
0.001691648,0.5228271484,0.001691648,0.4031982422
0.001695744,0.5261230469,0.001695744,0.4038085938
0.0016998400,0.5288085938,0.0016998400,0.404296875
0.0017039360,0.5289306641,0.0017039360,0.4046630859
0.001708032,0.5313720703,0.001708032,0.4052734375
0.0017121280,0.5343017578,0.0017121280,0.4057617188
0.0017162240,0.5347900391,0.0017162240,0.40625
0.00172032,0.5374755859,0.00172032,0.4067382812
0.001724416,0.5411376953,0.001724416,0.4072265625
0.0017285120,0.5444335938,0.0017285120,0.4077148438
0.0017326080,0.5461425781,0.0017326080,0.408203125
0.001736704,0.5512695312,0.001736704,0.4086914062
0.0017408000,0.5567626953,0.0017408000,0.4091796875
0.0017448960,0.5594482422,0.0017448960,0.4096679688
0.001748992,0.5638427734,0.001748992,0.41015625
0.001753088,0.5679931641,0.001753088,0.4106445312
0.0017571840,0.5699462891,0.0017571840,0.4111328125
0.00176128,0.5725097656,0.00176128,0.4116210938
0.001765376,0.5738525391,0.001765376,0.412109375
0.0017694720,0.5776367188,0.0017694720,0.4125976562
0.0017735680,0.5803222656,0.0017735680,0.4130859375
0.001777664,0.5827636719,0.001777664,0.4135742188
0.0017817600,0.5847167969,0.0017817600,0.4140625
0.0017858560,0.5876464844,0.0017858560,0.4145507812
0.001789952,0.5904541016,0.001789952,0.4150390625
0.001794048,0.5930175781,0.001794048,0.4155273438
0.0017981440,0.5939941406,0.0017981440,0.416015625
0.0018022400,0.5969238281,0.0018022400,0.4165039062
0.001806336,0.5988769531,0.001806336,0.4169921875
0.0018104320,0.6030273438,0.0018104320,0.4174804688
0.0018145280,0.6044921875,0.0018145280,0.4180908203
0.001818624,0.6065673828,0.001818624,0.4184570312
0.00182272,0.6088867188,0.00182272,0.4189453125
0.0018268160,0.6120605469,0.0018268160,0.4195556641
0.001830912,0.6153564453,0.001830912,0.419921875
0.001835008,0.6186523438,0.001835008,0.4204101562
0.0018391040,0.6217041016,0.0018391040,0.4210205078
0.0018432000,0.6251220703,0.0018432000,0.4215087891
0.001847296,0.6281738281,0.001847296,0.421875
0.0018513920,0.6329345703,0.0018513920,0.4224853516
0.0018554880,0.6362304688,0.0018554880,0.4229736328
0.001859584,0.6383056641,0.001859584,0.4233398438
0.00186368,0.6412353516,0.00186368,0.4239501953
0.0018677760,0.6447753906,0.0018677760,0.4244384766
0.001871872,0.6488037109,0.001871872,0.4249267578
0.001875968,0.6505126953,0.001875968,0.4254150391
0.0018800640,0.6530761719,0.0018800640,0.4259033203
0.0018841600,0.6563720703,0.0018841600,0.4263916016
0.001888256,0.6600341797,0.001888256,0.4268798828
0.001892352,0.6606445312,0.001892352,0.4273681641
0.0018964480,0.6635742188,0.0018964480,0.4278564453
0.001900544,0.6663818359,0.001900544,0.4283447266
0.00190464,0.6673583984,0.00190464,0.4288330078
0.0019087360,0.6708984375,0.0019087360,0.4293212891
0.0019128320,0.6728515625,0.0019128320,0.4298095703
0.001916928,0.6771240234,0.001916928,0.4302978516
0.0019210240,0.6818847656,0.0019210240,0.4307861328
0.0019251200,0.6848144531,0.0019251200,0.4312744141
0.001929216,0.6868896484,0.001929216,0.4317626953
0.001933312,0.6898193359,0.001933312,0.4322509766
0.0019374080,0.6927490234,0.0019374080,0.4327392578
0.001941504,0.6961669922,0.001941504,0.4332275391
0.0019456,0.6976318359,0.0019456,0.4337158203
0.0019496960,0.7008056641,0.0019496960,0.4342041016
0.0019537920,0.7042236328,0.0019537920,0.4346923828
0.001957888,0.7060546875,0.001957888,0.4351806641
0.001961984,0.7109375,0.001961984,0.4356689453
0.0019660800,0.7131347656,0.0019660800,0.4361572266
0.001970176,0.7143554688,0.001970176,0.4367675781
0.001974272,0.716796875,0.001974272,0.4371337891
0.0019783680,0.71875,0.0019783680,0.4376220703
0.0019824640,0.7213134766,0.0019824640,0.4382324219
0.00198656,0.7218017578,0.00198656,0.4385986328
0.0019906560,0.724609375,0.0019906560,0.4390869141
0.0019947520,0.7276611328,0.0019947520,0.4396972656
0.001998848,0.7297363281,0.001998848,0.4401855469
0.002002944,0.7314453125,0.002002944,0.4405517578
0.0020070400,0.7325439453,0.0020070400,0.4411621094
0.002011136,0.7354736328,0.002011136,0.4416503906
0.002015232,0.7398681641,0.002015232,0.4420166016
0.0020193280,0.7395019531,0.0020193280,0.4426269531
0.0020234240,0.7416992188,0.0020234240,0.4431152344
0.00202752,0.7426757812,0.00202752,0.4436035156
0.002031616,0.7456054688,0.002031616,0.4440917969
0.0020357120,0.7475585938,0.0020357120,0.4445800781
0.002039808,0.7514648438,0.002039808,0.4450683594
0.002043904,0.7534179688,0.002043904,0.4455566406
0.0020480000,0.7552490234,0.0020480000,0.4460449219
0.0020520960,0.7576904297,0.0020520960,0.4465332031
0.002056192,0.7604980469,0.002056192,0.4470214844
0.0020602880,0.7622070312,0.0020602880,0.4475097656
0.0020643840,0.763671875,0.0020643840,0.4479980469
0.00206848,0.7666015625,0.00206848,0.4484863281
0.002072576,0.7686767578,0.002072576,0.4489746094
0.0020766720,0.7716064453,0.0020766720,0.4494628906
0.002080768,0.7724609375,0.002080768,0.4499511719
0.002084864,0.7741699219,0.002084864,0.4504394531
0.0020889600,0.7767333984,0.0020889600,0.4509277344
0.0020930560,0.7783203125,0.0020930560,0.4514160156
0.002097152,0.779296875,0.002097152,0.4519042969
0.002101248,0.7808837891,0.002101248,0.4523925781
0.0021053440,0.7839355469,0.0021053440,0.4528808594
0.00210944,0.7864990234,0.00210944,0.4533691406
0.002113536,0.7885742188,0.002113536,0.4539794922
0.0021176320,0.7893066406,0.0021176320,0.4543457031
0.0021217280,0.7915039062,0.0021217280,0.4548339844
0.002125824,0.7927246094,0.002125824,0.4554443359
0.0021299200,0.7934570312,0.0021299200,0.4558105469
0.0021340160,0.794921875,0.0021340160,0.4562988281
0.002138112,0.7969970703,0.002138112,0.4569091797
0.002142208,0.7974853516,0.002142208,0.4572753906
0.0021463040,0.8013916016,0.0021463040,0.4577636719
0.0021504,0.802734375,0.0021504,0.4583740234
0.002154496,0.8043212891,0.002154496,0.4588623047
0.0021585920,0.8057861328,0.0021585920,0.4592285156
0.0021626880,0.80859375,0.0021626880,0.4598388672
0.002166784,0.8103027344,0.002166784,0.4603271484
0.00217088,0.8126220703,0.00217088,0.4606933594
0.0021749760,0.8142089844,0.0021749760,0.4613037109
0.002179072,0.8153076172,0.002179072,0.4617919922
0.002183168,0.8168945312,0.002183168,0.4622802734
0.0021872640,0.8188476562,0.0021872640,0.4627685547
0.0021913600,0.8201904297,0.0021913600,0.4632568359
0.002195456,0.8212890625,0.002195456,0.4637451172
0.0021995520,0.8221435547,0.0021995520,0.4642333984
0.0022036480,0.8240966797,0.0022036480,0.4647216797
0.002207744,0.8259277344,0.002207744,0.4652099609
0.00221184,0.8276367188,0.00221184,0.4656982422
0.0022159360,0.8303222656,0.0022159360,0.4661865234
0.002220032,0.830078125,0.002220032,0.4666748047
0.002224128,0.8305664062,0.002224128,0.4671630859
0.0022282240,0.8319091797,0.0022282240,0.4676513672
0.0022323200,0.8323974609,0.0022323200,0.4681396484
0.002236416,0.8338623047,0.002236416,0.4686279297
0.002240512,0.8350830078,0.002240512,0.4691162109
0.0022446080,0.8367919922,0.0022446080,0.4696044922
0.002248704,0.8361816406,0.002248704,0.4700927734
0.0022528,0.8381347656,0.0022528,0.4705810547
0.0022568960,0.8408203125,0.0022568960,0.4710693359
0.0022609920,0.8419189453,0.0022609920,0.4715576172
0.002265088,0.8436279297,0.002265088,0.4720458984
0.0022691840,0.8449707031,0.0022691840,0.47265625
0.0022732800,0.8450927734,0.0022732800,0.4730224609
0.002277376,0.8466796875,0.002277376,0.4735107422
0.002281472,0.8474121094,0.002281472,0.4741210938
0.0022855680,0.8486328125,0.0022855680,0.4744873047
0.002289664,0.8499755859,0.002289664,0.4749755859
0.00229376,0.8508300781,0.00229376,0.4755859375
0.0022978560,0.8519287109,0.0022978560,0.4760742188
0.0023019520,0.8527832031,0.0023019520,0.4764404297
0.002306048,0.8538818359,0.002306048,0.4770507812
0.002310144,0.8537597656,0.002310144,0.4775390625
0.0023142400,0.8541259766,0.0023142400,0.4779052734
0.002318336,0.8560791016,0.002318336,0.478515625
0.002322432,0.857421875,0.002322432,0.4790039062
0.0023265280,0.857421875,0.0023265280,0.4793701172
0.0023306240,0.8581542969,0.0023306240,0.4799804688
0.00233472,0.8603515625,0.00233472,0.48046875
0.0023388160,0.8607177734,0.0023388160,0.4809570312
0.0023429120,0.8619384766,0.0023429120,0.4814453125
0.002347008,0.8627929688,0.002347008,0.4819335938
0.002351104,0.8627929688,0.002351104,0.482421875
0.0023552000,0.8630371094,0.0023552000,0.4829101562
0.002359296,0.8638916016,0.002359296,0.4833984375
0.002363392,0.8658447266,0.002363392,0.4838867188
0.0023674880,0.8659667969,0.0023674880,0.484375
0.0023715840,0.8665771484,0.0023715840,0.4848632812
0.00237568,0.8679199219,0.00237568,0.4853515625
0.002379776,0.8703613281,0.002379776,0.4858398438
0.0023838720,0.8704833984,0.0023838720,0.486328125
0.002387968,0.8703613281,0.002387968,0.4868164062
0.002392064,0.8728027344,0.002392064,0.4873046875
0.0023961600,0.8732910156,0.0023961600,0.4877929688
0.0024002560,0.8728027344,0.0024002560,0.48828125
0.002404352,0.8743896484,0.002404352,0.4887695312
0.0024084480,0.875,0.0024084480,0.4892578125
0.0024125440,0.8745117188,0.0024125440,0.4897460938
0.00241664,0.8757324219,0.00241664,0.490234375
0.002420736,0.8754882812,0.002420736,0.4907226562
0.0024248320,0.876953125,0.0024248320,0.4913330078
0.002428928,0.8764648438,0.002428928,0.4916992188
0.002433024,0.8775634766,0.002433024,0.4921875
0.0024371200,0.8780517578,0.0024371200,0.4927978516
0.0024412160,0.8781738281,0.0024412160,0.4931640625
0.002445312,0.8798828125,0.002445312,0.4936523438
0.002449408,0.87890625,0.002449408,0.4942626953
0.0024535040,0.8800048828,0.0024535040,0.4947509766
0.0024576,0.8806152344,0.0024576,0.4951171875
0.002461696,0.8790283203,0.002461696,0.4957275391
0.0024657920,0.8800048828,0.0024657920,0.4962158203
0.0024698880,0.8798828125,0.0024698880,0.4965820312
0.002473984,0.8795166016,0.002473984,0.4971923828
0.0024780800,0.8803710938,0.0024780800,0.4976806641
0.0024821760,0.8820800781,0.0024821760,0.498046875
0.002486272,0.8823242188,0.002486272,0.4986572266
0.002490368,0.8813476562,0.002490368,0.4991455078
0.0024944640,0.8818359375,0.0024944640,0.4996337891
0.00249856,0.8826904297,0.00249856,0.5001220703
0.002502656,0.8819580078,0.002502656,0.5006103516
0.0025067520,0.8828125,0.0025067520,0.5010986328
0.0025108480,0.8806152344,0.0025108480,0.5015869141
0.002514944,0.8824462891,0.002514944,0.5020751953
0.00251904,0.8806152344,0.00251904,0.5025634766
0.0025231360,0.8813476562,0.0025231360,0.5030517578
0.002527232,0.8811035156,0.002527232,0.5035400391
0.002531328,0.8811035156,0.002531328,0.5040283203
0.0025354240,0.8809814453,0.0025354240,0.5045166016
0.0025395200,0.8815917969,0.0025395200,0.5050048828
0.002543616,0.8811035156,0.002543616,0.5054931641
0.0025477120,0.8811035156,0.0025477120,0.5059814453
0.0025518080,0.8804931641,0.0025518080,0.5065917969
0.002555904,0.8813476562,0.002555904,0.5069580078
0.00256,0.8818359375,0.00256,0.5074462891
0.0025640960,0.8818359375,0.0025640960,0.5080566406
0.002568192,0.8822021484,0.002568192,0.5084228516
0.002572288,0.8822021484,0.002572288,0.5089111328
0.0025763840,0.8818359375,0.0025763840,0.5095214844
0.0025804800,0.8820800781,0.0025804800,0.5100097656
0.002584576,0.8818359375,0.002584576,0.5103759766
0.002588672,0.8809814453,0.002588672,0.5109863281
0.0025927680,0.8804931641,0.0025927680,0.5114746094
0.002596864,0.8798828125,0.002596864,0.5118408203
0.00260096,0.8796386719,0.00260096,0.5124511719
0.0026050560,0.8806152344,0.0026050560,0.5129394531
0.0026091520,0.8791503906,0.0026091520,0.5134277344
0.002613248,0.8795166016,0.002613248,0.5139160156
0.0026173440,0.8785400391,0.0026173440,0.5144042969
0.0026214400,0.8785400391,0.0026214400,0.5148925781
0.002625536,0.8782958984,0.002625536,0.5153808594
0.002629632,0.8791503906,0.002629632,0.5158691406
0.0026337280,0.8790283203,0.0026337280,0.5163574219
0.002637824,0.8778076172,0.002637824,0.5168457031
0.00264192,0.8773193359,0.00264192,0.5173339844
0.0026460160,0.8784179688,0.0026460160,0.5178222656
0.0026501120,0.8753662109,0.0026501120,0.5183105469
0.002654208,0.8765869141,0.002654208,0.5187988281
0.0026583040,0.8770751953,0.0026583040,0.5192871094
0.0026624000,0.8770751953,0.0026624000,0.5197753906
0.002666496,0.876953125,0.002666496,0.5202636719
0.002670592,0.8757324219,0.002670592,0.5207519531
0.0026746880,0.8747558594,0.0026746880,0.5212402344
0.0026787840,0.8745117188,0.0026787840,0.5217285156
0.00268288,0.8736572266,0.00268288,0.5222167969
0.0026869760,0.8726806641,0.0026869760,0.5227050781
0.0026910720,0.8707275391,0.0026910720,0.5231933594
0.002695168,0.8703613281,0.002695168,0.5236816406
0.002699264,0.8697509766,0.002699264,0.5241699219
0.0027033600,0.8674316406,0.0027033600,0.5246582031
0.002707456,0.8668212891,0.002707456,0.5252685547
0.002711552,0.8660888672,0.002711552,0.5256347656
0.0027156480,0.8659667969,0.0027156480,0.5261230469
0.0027197440,0.8647460938,0.0027197440,0.5267333984
0.00272384,0.8638916016,0.00272384,0.5270996094
0.0027279360,0.8629150391,0.0027279360,0.5275878906
0.0027320320,0.8623046875,0.0027320320,0.5281982422
0.002736128,0.8631591797,0.002736128,0.5286865234
0.002740224,0.8621826172,0.002740224,0.5290527344
0.0027443200,0.8610839844,0.0027443200,0.5296630859
0.0027484160,0.8604736328,0.0027484160,0.5301513672
0.002752512,0.8604736328,0.002752512,0.5305175781
0.0027566080,0.8586425781,0.0027566080,0.5311279297
0.0027607040,0.859375,0.0027607040,0.5316162109
0.0027648,0.8577880859,0.0027648,0.5321044922
0.002768896,0.8568115234,0.002768896,0.5325927734
0.0027729920,0.8570556641,0.0027729920,0.5330810547
0.002777088,0.8569335938,0.002777088,0.5335693359
0.002781184,0.8549804688,0.002781184,0.5340576172
0.0027852800,0.8543701172,0.0027852800,0.5345458984
0.0027893760,0.8522949219,0.0027893760,0.5350341797
0.002793472,0.8507080078,0.002793472,0.5355224609
0.0027975680,0.8479003906,0.0027975680,0.5360107422
0.0028016640,0.8464355469,0.0028016640,0.5364990234
0.00280576,0.8431396484,0.00280576,0.5369873047
0.002809856,0.8411865234,0.002809856,0.5374755859
0.0028139520,0.8410644531,0.0028139520,0.5379638672
0.0028180480,0.8393554688,0.0028180480,0.5384521484
0.002822144,0.8374023438,0.002822144,0.5389404297
0.0028262400,0.8365478516,0.0028262400,0.5394287109
0.0028303360,0.8348388672,0.0028303360,0.5399169922
0.002834432,0.8337402344,0.002834432,0.5404052734
0.002838528,0.8323974609,0.002838528,0.5408935547
0.0028426240,0.8304443359,0.0028426240,0.5413818359
0.00284672,0.8315429688,0.00284672,0.5418701172
0.002850816,0.8305664062,0.002850816,0.5423583984
0.0028549120,0.8294677734,0.0028549120,0.5428466797
0.0028590080,0.8276367188,0.0028590080,0.5433349609
0.002863104,0.8272705078,0.002863104,0.5439453125
0.0028672000,0.828125,0.0028672000,0.5443115234
0.0028712960,0.8262939453,0.0028712960,0.5447998047
0.002875392,0.8256835938,0.002875392,0.5454101562
0.002879488,0.8229980469,0.002879488,0.5457763672
0.0028835840,0.8214111328,0.0028835840,0.5462646484
0.0028876800,0.8186035156,0.0028876800,0.546875
0.002891776,0.8171386719,0.002891776,0.5473632812
0.0028958720,0.8129882812,0.0028958720,0.5477294922
0.0028999680,0.8096923828,0.0028999680,0.5483398438
0.002904064,0.8077392578,0.002904064,0.548828125
0.00290816,0.8041992188,0.00290816,0.5491943359
0.0029122560,0.8015136719,0.0029122560,0.5498046875
0.002916352,0.7994384766,0.002916352,0.5502929688
0.002920448,0.7976074219,0.002920448,0.55078125
