x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003
34332.275390625,-89.6347170033,34332.275390625,nan,34332.275390625,nan,34332.275390625,-215.5573975025
34570.6939697266,-89.6746735879,34570.6939697266,nan,34570.6939697266,nan,34570.6939697266,-215.4809709769
34809.1125488281,-89.7146442852,34809.1125488281,nan,34809.1125488281,nan,34809.1125488281,-215.3862930388
35047.5311279297,-89.7546952262,35047.5311279297,nan,35047.5311279297,nan,35047.5311279297,-215.2766782043
35285.9497070312,-89.7948618917,35285.9497070312,nan,35285.9497070312,nan,35285.9497070312,-215.1554770949
35524.3682861328,-89.8351491667,35524.3682861328,nan,35524.3682861328,nan,35524.3682861328,-215.0260688533
35762.7868652344,-89.8755319119,35762.7868652344,nan,35762.7868652344,nan,35762.7868652344,-214.8918477867
36001.2054443359,-89.9159560273,36001.2054443359,nan,36001.2054443359,nan,36001.2054443359,-214.7562049527
36239.6240234375,-89.9563399848,36239.6240234375,nan,36239.6240234375,nan,36239.6240234375,-214.6225061503
36478.0426025391,-89.9965768070,36478.0426025391,nan,36478.0426025391,nan,36478.0426025391,-214.4940681358
36716.4611816406,-90.0365364748,36716.4611816406,nan,36716.4611816406,nan,36716.4611816406,-214.3741348926
36954.8797607422,-90.0760687403,36954.8797607422,nan,36954.8797607422,nan,36954.8797607422,-214.2658555404
37193.2983398437,-90.1150063238,37193.2983398437,nan,37193.2983398437,nan,37193.2983398437,-214.1722650647
37431.7169189453,-90.1531684641,37431.7169189453,nan,37431.7169189453,nan,37431.7169189453,-214.0962685754
37670.1354980469,-90.1903647879,37670.1354980469,nan,37670.1354980469,nan,37670.1354980469,-214.0406293332
37908.5540771484,-90.2263994530,37908.5540771484,nan,37908.5540771484,nan,37908.5540771484,-214.0079603554
38146.97265625,-90.2610755081,38146.97265625,nan,38146.97265625,nan,38146.97265625,-214.0007190581
38385.3912353516,-90.2941994031,38385.3912353516,nan,38385.3912353516,nan,38385.3912353516,-214.0212041031
38623.8098144531,-90.3255855686,38623.8098144531,nan,38623.8098144531,nan,38623.8098144531,-214.0715533880
38862.2283935547,-90.3550609751,38862.2283935547,nan,38862.2283935547,nan,38862.2283935547,-214.1537419195
39100.6469726562,-90.3824695703,39100.6469726562,nan,39100.6469726562,nan,39100.6469726562,-214.2695781168
39339.0655517578,-90.4076764892,39339.0655517578,nan,39339.0655517578,nan,39339.0655517578,-214.4206968753
39577.4841308594,-90.430571928,39577.4841308594,nan,39577.4841308594,nan,39577.4841308594,-214.6085474403
39815.9027099609,-90.4510745756,39815.9027099609,nan,39815.9027099609,nan,39815.9027099609,-214.834373775
40054.3212890625,-90.4691345048,40054.3212890625,nan,40054.3212890625,nan,40054.3212890625,-215.0991846181
40292.7398681641,-90.4847354366,40292.7398681641,nan,40292.7398681641,nan,40292.7398681641,-215.4037097930
40531.1584472656,-90.4978963104,40531.1584472656,nan,40531.1584472656,nan,40531.1584472656,-215.7483385379
40769.5770263672,-90.5086721133,40769.5770263672,nan,40769.5770263672,nan,40769.5770263672,-216.1330346961
41007.9956054687,-90.5171539474,41007.9956054687,nan,41007.9956054687,nan,41007.9956054687,-216.5572226065
41246.4141845703,-90.5234683388,41246.4141845703,nan,41246.4141845703,nan,41246.4141845703,-217.0196366568
41484.8327636719,-90.5277758189,41484.8327636719,nan,41484.8327636719,nan,41484.8327636719,-217.5181270832
41723.2513427734,-90.5302688323,41723.2513427734,nan,41723.2513427734,nan,41723.2513427734,-218.0494154356
41961.669921875,-90.5311690459,41961.669921875,nan,41961.669921875,nan,41961.669921875,-218.6087963715
42200.0885009766,-90.5307241513,42200.0885009766,nan,42200.0885009766,nan,42200.0885009766,-219.1897899994
42438.5070800781,-90.5292042627,42438.5070800781,nan,42438.5070800781,nan,42438.5070800781,-219.7837634449
42676.9256591797,-90.5268980212,42676.9256591797,nan,42676.9256591797,nan,42676.9256591797,-220.3795645777
42915.3442382812,-90.5241085130,42915.3442382812,nan,42915.3442382812,nan,42915.3442382812,-220.9632466245
43153.7628173828,-90.5211491090,43153.7628173828,nan,43153.7628173828,nan,43153.7628173828,-221.5180069502
43392.1813964844,-90.5183393224,43392.1813964844,nan,43392.1813964844,nan,43392.1813964844,-222.0245041158
43630.5999755859,-90.5160007704,43630.5999755859,nan,43630.5999755859,nan,43630.5999755859,-222.4617270296
43869.0185546875,-90.5144533134,43869.0185546875,nan,43869.0185546875,nan,43869.0185546875,-222.8085284452
44107.4371337891,-90.5140114276,44107.4371337891,nan,44107.4371337891,nan,44107.4371337891,-223.0457690838
44345.8557128906,-90.5149808571,44345.8557128906,nan,44345.8557128906,nan,44345.8557128906,-223.1587630432
44584.2742919922,-90.5176555709,44584.2742919922,nan,44584.2742919922,nan,44584.2742919922,-223.1394690363
44822.6928710937,-90.5223150444,44822.6928710937,nan,44822.6928710937,nan,44822.6928710937,-222.9877960476
45061.1114501953,-90.5292218668,45061.1114501953,nan,45061.1114501953,nan,45061.1114501953,-222.71159779
45299.5300292969,-90.5386196721,45299.5300292969,nan,45299.5300292969,nan,45299.5300292969,-222.3253582688
45537.9486083984,-90.5507313796,45537.9486083984,nan,45537.9486083984,nan,45537.9486083984,-221.8479974329
45776.3671875,-90.5657577282,45776.3671875,nan,45776.3671875,nan,45776.3671875,-221.3004289221
46014.7857666016,-90.583876081,46014.7857666016,nan,46014.7857666016,nan,46014.7857666016,-220.7034235861
46253.2043457031,-90.6052394795,46253.2043457031,nan,46253.2043457031,nan,46253.2043457031,-220.0760855110
