x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003
25033.9508056641,-85.3251000623,25033.9508056641,nan,25033.9508056641,nan,25033.9508056641,-189.6919193755
25272.3693847656,-85.3899238133,25272.3693847656,nan,25272.3693847656,nan,25272.3693847656,-189.8637580739
25510.7879638672,-85.457355421,25510.7879638672,nan,25510.7879638672,nan,25510.7879638672,-190.0340877256
25749.2065429687,-85.5271618047,25749.2065429687,nan,25749.2065429687,nan,25749.2065429687,-190.2029586268
25987.6251220703,-85.5990699816,25987.6251220703,nan,25987.6251220703,nan,25987.6251220703,-190.3703662856
26226.0437011719,-85.6727750814,26226.0437011719,nan,26226.0437011719,nan,26226.0437011719,-190.5362600455
26464.4622802734,-85.747947446,26464.4622802734,nan,26464.4622802734,nan,26464.4622802734,-190.7005511124
26702.880859375,-85.8242390996,26702.880859375,nan,26702.880859375,nan,26702.880859375,-190.8631200747
26941.2994384766,-85.9012897964,26941.2994384766,nan,26941.2994384766,nan,26941.2994384766,-191.0238240158
27179.7180175781,-85.9787327811,27179.7180175781,nan,27179.7180175781,nan,27179.7180175781,-191.1825033217
27418.1365966797,-86.0562003401,27418.1365966797,nan,27418.1365966797,nan,27418.1365966797,-191.3389882812
27656.5551757812,-86.1333291716,27656.5551757812,nan,27656.5551757812,nan,27656.5551757812,-191.4931055577
27894.9737548828,-86.2097655614,27894.9737548828,nan,27894.9737548828,nan,27894.9737548828,-191.6446845984
28133.3923339844,-86.2851703203,28133.3923339844,nan,28133.3923339844,nan,28133.3923339844,-191.7935640149
28371.8109130859,-86.3592234151,28371.8109130859,nan,28371.8109130859,nan,28371.8109130859,-191.9395979471
28610.2294921875,-86.4316282052,28610.2294921875,nan,28610.2294921875,nan,28610.2294921875,-192.0826623879
28848.6480712891,-86.5021151968,28848.6480712891,nan,28848.6480712891,nan,28848.6480712891,-192.2226614181
29087.0666503906,-86.5704452182,29087.0666503906,nan,29087.0666503906,nan,29087.0666503906,-192.3595332721
29325.4852294922,-86.636411937,29325.4852294922,nan,29325.4852294922,nan,29325.4852294922,-192.4932561295
29563.9038085937,-86.6998436484,29563.9038085937,nan,29563.9038085937,nan,29563.9038085937,-192.6238535100
29802.3223876953,-86.7606042912,29802.3223876953,nan,29802.3223876953,nan,29802.3223876953,-192.7513991348
30040.7409667969,-86.8185936690,30040.7409667969,nan,30040.7409667969,nan,30040.7409667969,-192.8760211150
30279.1595458984,-86.8737468860,30279.1595458984,nan,30279.1595458984,nan,30279.1595458984,-192.9979053328
30517.578125,-86.9260330326,30517.578125,nan,30517.578125,nan,30517.578125,-193.1172978922
30755.9967041016,-86.9754531846,30755.9967041016,nan,30755.9967041016,nan,30755.9967041016,-193.2345065417
30994.4152832031,-87.0220378023,30994.4152832031,nan,30994.4152832031,nan,30994.4152832031,-193.3499009961
31232.8338623047,-87.0658436337,31232.8338623047,nan,31232.8338623047,nan,31232.8338623047,-193.4639121220
31471.2524414062,-87.1069502392,31471.2524414062,nan,31471.2524414062,nan,31471.2524414062,-193.5770299830
31709.6710205078,-87.145456263,31709.6710205078,nan,31709.6710205078,nan,31709.6710205078,-193.6898007820
31948.0895996094,-87.1814755723,31948.0895996094,nan,31948.0895996094,nan,31948.0895996094,-193.8028227678
32186.5081787109,-87.2151333856,32186.5081787109,nan,32186.5081787109,nan,32186.5081787109,-193.9167412034
32424.9267578125,-87.2465624961,32424.9267578125,nan,32424.9267578125,nan,32424.9267578125,-194.0322425161
32663.3453369141,-87.2758996864,32663.3453369141,nan,32663.3453369141,nan,32663.3453369141,-194.1500477630
32901.7639160156,-87.3032824112,32901.7639160156,nan,32901.7639160156,nan,32901.7639160156,-194.270905551
33140.1824951172,-87.3288458114,33140.1824951172,nan,33140.1824951172,nan,33140.1824951172,-194.3955845467
33378.6010742187,-87.3527201006,33378.6010742187,nan,33378.6010742187,nan,33378.6010742187,-194.5248657014
33617.0196533203,-87.3750283536,33617.0196533203,nan,33617.0196533203,nan,33617.0196533203,-194.6595342941
33855.4382324219,-87.3958847071,33855.4382324219,nan,33855.4382324219,nan,33855.4382324219,-194.8003718732
34093.8568115234,-87.4153929725,34093.8568115234,nan,34093.8568115234,nan,34093.8568115234,-194.9481481468
34332.275390625,-87.4336456482,34332.275390625,nan,34332.275390625,nan,34332.275390625,-195.103612836
34570.6939697266,-87.4507233111,34570.6939697266,nan,34570.6939697266,nan,34570.6939697266,-195.2674874749
34809.1125488281,-87.4666943594,34809.1125488281,nan,34809.1125488281,nan,34809.1125488281,-195.4404571026
35047.5311279297,-87.4816150757,35047.5311279297,nan,35047.5311279297,nan,35047.5311279297,-195.6231617582
35285.9497070312,-87.4955299754,35285.9497070312,nan,35285.9497070312,nan,35285.9497070312,-195.8161876609
35524.3682861328,-87.5084724053,35524.3682861328,nan,35524.3682861328,nan,35524.3682861328,-196.0200579222
35762.7868652344,-87.520465356,35762.7868652344,nan,35762.7868652344,nan,35762.7868652344,-196.2352226176
36001.2054443359,-87.5315224539,36001.2054443359,nan,36001.2054443359,nan,36001.2054443359,-196.4620480215
36239.6240234375,-87.5416490990,36239.6240234375,nan,36239.6240234375,nan,36239.6240234375,-196.7008047974
36478.0426025391,-87.5508437169,36478.0426025391,nan,36478.0426025391,nan,36478.0426025391,-196.9516549359
36716.4611816406,-87.5590990943,36716.4611816406,nan,36716.4611816406,nan,36716.4611816406,-197.2146372390
36954.8797607422,-87.5664037724,36954.8797607422,nan,36954.8797607422,nan,36954.8797607422,-197.4896511839
37193.2983398437,-87.5727434704,37193.2983398437,nan,37193.2983398437,nan,37193.2983398437,-197.7764390506
37431.7169189453,-87.5781025153,37431.7169189453,nan,37431.7169189453,nan,37431.7169189453,-198.0745662879
37670.1354980469,-87.5824652574,37670.1354980469,nan,37670.1354980469,nan,37670.1354980469,-198.3834002214
37908.5540771484,-87.5858174483,37908.5540771484,nan,37908.5540771484,nan,37908.5540771484,-198.7020873963
38146.97265625,-87.5881475630,38146.97265625,nan,38146.97265625,nan,38146.97265625,-199.029530102
38385.3912353516,-87.5894480485,38385.3912353516,nan,38385.3912353516,nan,38385.3912353516,-199.3643629577
38623.8098144531,-87.5897164795,38623.8098144531,nan,38623.8098144531,nan,38623.8098144531,-199.7049308619
38862.2283935547,-87.5889566084,38862.2283935547,nan,38862.2283935547,nan,38862.2283935547,-200.049270109
39100.6469726562,-87.5871792923,39100.6469726562,nan,39100.6469726562,nan,39100.6469726562,-200.3950950459
39339.0655517578,-87.5844032859,39339.0655517578,nan,39339.0655517578,nan,39339.0655517578,-200.7397932291
39577.4841308594,-87.5806558888,39577.4841308594,nan,39577.4841308594,nan,39577.4841308594,-201.0804325691
39815.9027099609,-87.5759734367,39815.9027099609,nan,39815.9027099609,nan,39815.9027099609,-201.4137842955
40054.3212890625,-87.5704016318,40054.3212890625,nan,40054.3212890625,nan,40054.3212890625,-201.7363655767
40292.7398681641,-87.5639957057,40292.7398681641,nan,40292.7398681641,nan,40292.7398681641,-202.0445050916
40531.1584472656,-87.5568204142,40531.1584472656,nan,40531.1584472656,nan,40531.1584472656,-202.3344335965
40769.5770263672,-87.5489498651,40769.5770263672,nan,40769.5770263672,nan,40769.5770263672,-202.6023994338
41007.9956054687,-87.5404671812,41007.9956054687,nan,41007.9956054687,nan,41007.9956054687,-202.8448060202
41246.4141845703,-87.5314640074,41246.4141845703,nan,41246.4141845703,nan,41246.4141845703,-203.0583648740
41484.8327636719,-87.5220398701,41484.8327636719,nan,41484.8327636719,nan,41484.8327636719,-203.2402541887
41723.2513427734,-87.5123014001,41723.2513427734,nan,41723.2513427734,nan,41723.2513427734,-203.3882700644
41961.669921875,-87.5023614356,41961.669921875,nan,41961.669921875,nan,41961.669921875,-203.500956063
42200.0885009766,-87.4923380184,42200.0885009766,nan,42200.0885009766,nan,42200.0885009766,-203.5776974058
42438.5070800781,-87.4823533039,42438.5070800781,nan,42438.5070800781,nan,42438.5070800781,-203.6187691271
42676.9256591797,-87.4725324017,42676.9256591797,nan,42676.9256591797,nan,42676.9256591797,-203.6253324986
42915.3442382812,-87.4630021673,42915.3442382812,nan,42915.3442382812,nan,42915.3442382812,-203.5993801726
43153.7628173828,-87.4538899635,43153.7628173828,nan,43153.7628173828,nan,43153.7628173828,-203.5436365298
43392.1813964844,-87.4453224126,43392.1813964844,nan,43392.1813964844,nan,43392.1813964844,-203.4614244833
43630.5999755859,-87.4374241564,43630.5999755859,nan,43630.5999755859,nan,43630.5999755859,-203.3565126605
43869.0185546875,-87.4303166434,43869.0185546875,nan,43869.0185546875,nan,43869.0185546875,-203.2329572171
44107.4371337891,-87.4241169591,44107.4371337891,nan,44107.4371337891,nan,44107.4371337891,-203.0949508420
44345.8557128906,-87.4189367154,44345.8557128906,nan,44345.8557128906,nan,44345.8557128906,-202.9466884742
44584.2742919922,-87.4148810123,44584.2742919922,nan,44584.2742919922,nan,44584.2742919922,-202.7922556685
44822.6928710937,-87.4120474850,44822.6928710937,nan,44822.6928710937,nan,44822.6928710937,-202.6355421247
45061.1114501953,-87.4105254469,45061.1114501953,nan,45061.1114501953,nan,45061.1114501953,-202.4801800839
45299.5300292969,-87.4103951366,45299.5300292969,nan,45299.5300292969,nan,45299.5300292969,-202.3295053209
45537.9486083984,-87.4117270778,45537.9486083984,nan,45537.9486083984,nan,45537.9486083984,-202.1865373097
45776.3671875,-87.4145815574,45776.3671875,nan,45776.3671875,nan,45776.3671875,-202.0539746877
46014.7857666016,-87.4190082258,46014.7857666016,nan,46014.7857666016,nan,46014.7857666016,-201.9342021979
46253.2043457031,-87.4250458229,46253.2043457031,nan,46253.2043457031,nan,46253.2043457031,-201.829305664
46491.6229248047,-87.4327220326,46491.6229248047,nan,46491.6229248047,nan,46491.6229248047,-201.7410920870
46730.0415039062,-87.4420534633,46730.0415039062,nan,46730.0415039062,nan,46730.0415039062,-201.671112536
46968.4600830078,-87.4530457576,46968.4600830078,nan,46968.4600830078,nan,46968.4600830078,-201.6206860556
47206.8786621094,-87.4656938249,47206.8786621094,nan,47206.8786621094,nan,47206.8786621094,-201.5909233018
